MD,Inc,Azi
6559,24.79,173.88
6560,24.77,173.9
6561,24.76,173.93
6562,24.77,173.97
6563,24.76,173.96
6564,24.74,173.95
6565,24.72,173.97
6566,24.72,174
6567,24.73,174.01
6568,24.73,174.03
6569,24.75,174.06
6570,24.77,174.1
6571,24.78,174.13
6572,24.8,174.13
6573,24.83,174.17
6574,24.85,174.18
6575,24.86,174.18
6576,24.87,174.18
6577,24.9,174.17
6578,24.92,174.17
6579,24.92,174.14
6580,24.92,174.13
6581,24.93,174.14
6582,24.96,174.14
6583,24.96,174.13
6584,24.95,174.11
6585,24.95,174.1
6586,24.97,174.1
6587,24.99,174.1
6588,25,174.11
6589,25,174.09
6590,24.99,174.07
6591,25.01,174.06
6592,25.01,174.07
6593,25,174.08
6594,25.01,174.09
6595,25.03,174.09
6596,25.05,174.08
6597,25.06,174.07
6598,25.07,174.09
6599,25.08,174.11
6600,25.09,174.14
6601,25.12,174.15
6602,25.14,174.15
6603,25.16,174.16
6604,25.16,174.15
6605,25.14,174.11
6606,25.14,174.08
6607,25.14,174.06
6608,25.15,174.04
6609,25.17,174.03
6610,25.19,174.02
6611,25.2,174
6612,25.2,174
6613,25.21,173.99
6614,25.23,173.98
6615,25.25,173.97
6616,25.25,173.96
6617,25.24,173.96
6618,25.24,173.96
6619,25.26,173.97
6620,25.27,173.97
6621,25.28,173.96
6622,25.29,173.95
6623,25.29,173.94
6624,25.3,173.95
6625,25.3,173.95
6626,25.32,173.95
6627,25.33,173.92
6628,25.31,173.9
6629,25.28,173.89
6630,25.22,173.86
6631,25.19,173.82
6632,25.19,173.81
6633,25.21,173.83
6634,25.22,173.84
6635,25.21,173.85
6636,25.2,173.87
6637,25.2,173.87
6638,25.21,173.88
6639,25.21,173.86
6640,25.22,173.84
6641,25.23,173.85
6642,25.24,173.87
6643,25.26,173.88
6644,25.28,173.91
6645,25.29,173.94
6646,25.31,173.95
6647,25.3,173.95
6648,25.29,173.94
6649,25.3,173.96
6650,25.31,173.96
6651,25.3,173.96
6652,25.29,173.94
6653,25.3,173.91
6654,25.31,173.91
6655,25.31,173.93
6656,25.33,173.94
6657,25.35,173.94
6658,25.36,173.96
6659,25.36,173.95
6660,25.37,173.93
6661,25.39,173.94
6662,25.4,173.96
6663,25.39,173.95
6664,25.4,173.95
6665,25.43,173.95
6666,25.43,173.95
6667,25.41,173.94
6668,25.4,173.95
6669,25.4,173.96
6670,25.42,173.95
6671,25.43,173.95
6672,25.44,173.96
6673,25.43,173.96
6674,25.42,173.96
6675,25.42,173.97
6676,25.43,173.96
6677,25.45,173.95
6678,25.47,173.94
6679,25.48,173.93
6680,25.49,173.92
6681,25.49,173.92
6682,25.51,173.91
6683,25.53,173.9
6684,25.52,173.9
6685,25.5,173.9
6686,25.48,173.89
6687,25.49,173.89
6688,25.5,173.89
6689,25.49,173.89
6690,25.47,173.88
6691,25.47,173.88
6692,25.48,173.88
6693,25.49,173.88
6694,25.5,173.87
6695,25.5,173.87
6696,25.52,173.87
6697,25.54,173.86
6698,25.55,173.87
6699,25.57,173.88
6700,25.59,173.89
6701,25.61,173.9
6702,25.63,173.91
6703,25.65,173.9
6704,25.65,173.89
6705,25.67,173.91
6706,25.7,173.92
6707,25.74,173.94
6708,25.76,173.94
6709,25.78,173.92
6710,25.79,173.95
6711,25.78,173.96
6712,25.76,173.95
6713,25.73,173.93
6714,25.72,173.93
6715,25.72,173.93
6716,25.73,173.96
6717,25.73,173.97
6718,25.73,173.97
6719,25.73,173.96
6720,25.74,173.96
6721,25.75,173.98
6722,25.75,173.98
6723,25.76,173.96
6724,25.77,173.95
6725,25.78,173.95
6726,25.78,173.93
6727,25.79,173.91
6728,25.8,173.91
6729,25.8,173.93
6730,25.8,173.93
6731,25.8,173.94
6732,25.8,173.96
6733,25.81,173.95
6734,25.82,173.94
6735,25.83,173.93
6736,25.85,173.93
6737,25.86,173.94
6738,25.88,173.94
6739,25.88,173.95
6740,25.89,173.94
6741,25.9,173.94
6742,25.91,173.94
6743,25.91,173.93
6744,25.92,173.92
6745,25.91,173.91
6746,25.92,173.91
6747,25.93,173.91
6748,25.95,173.89
6749,25.96,173.86
6750,25.97,173.87
6751,25.99,173.88
6752,26.02,173.87
6753,26.04,173.88
6754,26.06,173.87
6755,26.07,173.88
6756,26.09,173.87
6757,26.1,173.87
6758,26.1,173.9
6759,26.1,173.91
6760,26.08,173.89
6761,26.06,173.88
6762,26.03,173.87
6763,26.01,173.86
6764,25.99,173.86
6765,25.97,173.86
6766,25.97,173.89
6767,25.97,173.92
6768,25.97,173.94
6769,25.97,173.96
6770,25.97,173.97
6771,25.98,173.97
6772,25.99,173.97
6773,26,173.95
6774,26.02,173.94
6775,26.03,173.93
6776,26.05,173.92
6777,26.07,173.92
6778,26.09,173.93
6779,26.11,173.92
6780,26.12,173.93
6781,26.13,173.95
6782,26.15,173.96
6783,26.16,173.96
6784,26.18,173.92
6785,26.18,173.9
6786,26.18,173.92
6787,26.19,173.91
6788,26.19,173.91
6789,26.18,173.92
6790,26.18,173.94
6791,26.18,173.96
6792,26.2,173.98
6793,26.22,173.99
6794,26.23,174
6795,26.24,174
6796,26.23,173.98
6797,26.23,173.99
6798,26.25,173.97
6799,26.25,173.9
6800,26.25,173.84
6801,26.25,173.83
6802,26.24,173.83
6803,26.23,173.84
6804,26.24,173.86
6805,26.26,173.85
6806,26.27,173.85
6807,26.27,173.86
6808,26.27,173.84
6809,26.29,173.83
6810,26.3,173.8
6811,26.31,173.78
6812,26.32,173.78
6813,26.34,173.78
6814,26.36,173.76
6815,26.38,173.74
6816,26.39,173.72
6817,26.42,173.69
6818,26.44,173.68
6819,26.46,173.69
6820,26.47,173.7
6821,26.48,173.72
6822,26.5,173.74
6823,26.49,173.76
6824,26.5,173.79
6825,26.52,173.81
6826,26.52,173.84
6827,26.52,173.89
6828,26.52,173.94
6829,26.53,173.98
6830,26.53,174.02
6831,26.52,174.06
6832,26.52,174.06
6833,26.49,174.05
6834,26.47,174.01
6835,26.46,173.96
6836,26.47,173.95
6837,26.49,173.98
6838,26.47,173.98
6839,26.47,173.98
6840,26.49,173.98
6841,26.5,173.98
6842,26.49,173.98
6843,26.49,173.98
6844,26.5,173.98
6845,26.49,173.98
6846,26.5,173.98
6847,26.52,173.97
6848,26.52,173.98
6849,26.53,173.99
6850,26.55,173.99
6851,26.55,173.98
6852,26.56,174
6853,26.58,174.01
6854,26.59,174
6855,26.6,174.01
6856,26.61,174.01
6857,26.61,174.01
6858,26.6,174
6859,26.61,174
6860,26.61,174.01
6861,26.6,174.02
6862,26.61,174.02
6863,26.6,174.01
6864,26.6,174.03
6865,26.61,174.05
6866,26.61,174.03
6867,26.6,174.03
6868,26.6,174.04
6869,26.59,174.04
6870,26.6,174.04
6871,26.59,174.04
6872,26.58,174.04
6873,26.57,174.05
6874,26.56,174.05
6875,26.56,174.05
6876,26.55,174.06
6877,26.54,174.07
6878,26.52,174.08
6879,26.52,174.11
6880,26.52,174.13
6881,26.51,174.15
6882,26.51,174.17
6883,26.51,174.19
6884,26.5,174.19
6885,26.48,174.18
6886,26.46,174.16
6887,26.44,174.17
6888,26.43,174.2
6889,26.42,174.24
6890,26.42,174.28
6891,26.43,174.31
6892,26.44,174.32
6893,26.46,174.34
6894,26.47,174.36
6895,26.48,174.39
6896,26.48,174.41
6897,26.48,174.41
6898,26.47,174.41
6899,26.46,174.41
6900,26.44,174.38
6901,26.42,174.38
6902,26.4,174.41
6903,26.4,174.45
6904,26.4,174.48
6905,26.38,174.47
6906,26.35,174.45
6907,26.33,174.44
6908,26.32,174.5
6909,26.31,174.56
6910,26.31,174.62
6911,26.32,174.69
6912,26.33,174.71
6913,26.32,174.71
6914,26.32,174.72
6915,26.32,174.72
6916,26.31,174.72
6917,26.32,174.72
6918,26.32,174.72
6919,26.32,174.7
6920,26.32,174.68
6921,26.31,174.7
6922,26.31,174.76
6923,26.31,174.79
6924,26.29,174.79
6925,26.27,174.79
6926,26.27,174.83
6927,26.28,174.87
6928,26.29,174.88
6929,26.3,174.91
6930,26.32,174.94
6931,26.33,174.96
6932,26.34,174.98
6933,26.35,175
6934,26.36,175.02
6935,26.36,175.02
6936,26.36,175.01
6937,26.34,175
6938,26.34,175.01
6939,26.35,175.02
6940,26.34,175.04
6941,26.34,175.05
6942,26.34,175.05
6943,26.33,175.04
6944,26.3,175.05
6945,26.29,175.06
6946,26.26,175.07
6947,26.24,175.11
6948,26.23,175.14
6949,26.22,175.16
6950,26.21,175.17
6951,26.2,175.2
6952,26.19,175.22
6953,26.18,175.24
6954,26.18,175.28
6955,26.18,175.32
6956,26.18,175.34
6957,26.17,175.33
6958,26.15,175.33
6959,26.14,175.35
6960,26.13,175.36
6961,26.13,175.38
6962,26.14,175.4
6963,26.15,175.41
6964,26.15,175.44
6965,26.17,175.49
6966,26.18,175.52
6967,26.18,175.53
6968,26.16,175.52
6969,26.15,175.51
6970,26.16,175.51
6971,26.16,175.53
6972,26.14,175.54
6973,26.13,175.56
6974,26.13,175.59
6975,26.15,175.64
6976,26.16,175.67
6977,26.18,175.69
6978,26.19,175.69
6979,26.19,175.68
6980,26.19,175.71
6981,26.2,175.74
6982,26.24,175.76
6983,26.25,175.75
6984,26.24,175.76
6985,26.24,175.78
6986,26.25,175.79
6987,26.25,175.8
6988,26.24,175.82
6989,26.24,175.85
6990,26.26,175.88
6991,26.27,175.9
6992,26.27,175.91
6993,26.26,175.89
6994,26.24,175.86
6995,26.21,175.84
6996,26.16,175.8
6997,26.13,175.84
6998,26.15,175.94
6999,26.2,176.01
7000,26.23,176.06
7001,26.27,176.1
7002,26.29,176.14
7003,26.32,176.18
7004,26.34,176.19
7005,26.37,176.17
7006,26.38,176.14
7007,26.37,176.06
7008,26.36,176.01
7009,26.35,176.02
7010,26.34,176.03
7011,26.32,176.01
7012,26.3,176
7013,26.27,176
7014,26.25,176
7015,26.24,176.02
7016,26.23,176.05
7017,26.23,176.07
7018,26.24,176.08
7019,26.24,176.09
7020,26.24,176.11
7021,26.25,176.14
7022,26.26,176.17
7023,26.27,176.18
7024,26.27,176.18
7025,26.28,176.17
7026,26.27,176.17
7027,26.25,176.16
7028,26.25,176.19
7029,26.27,176.24
7030,26.28,176.27
7031,26.29,176.29
7032,26.3,176.3
7033,26.29,176.29
7034,26.27,176.25
7035,26.25,176.22
7036,26.24,176.21
7037,26.21,176.24
7038,26.2,176.28
7039,26.21,176.32
7040,26.21,176.34
7041,26.21,176.35
7042,26.21,176.37
7043,26.22,176.4
7044,26.23,176.41
7045,26.24,176.43
7046,26.25,176.45
7047,26.25,176.45
7048,26.25,176.46
7049,26.24,176.46
7050,26.25,176.46
7051,26.26,176.47
7052,26.26,176.49
7053,26.26,176.5
7054,26.27,176.52
7055,26.27,176.53
7056,26.28,176.54
7057,26.29,176.56
7058,26.3,176.58
7059,26.29,176.58
7060,26.29,176.57
7061,26.29,176.58
7062,26.3,176.6
7063,26.31,176.61
7064,26.3,176.63
7065,26.3,176.65
7066,26.3,176.64
7067,26.3,176.64
7068,26.3,176.63
7069,26.29,176.62
7070,26.28,176.62
7071,26.28,176.63
7072,26.3,176.63
7073,26.32,176.64
7074,26.33,176.66
7075,26.35,176.65
7076,26.36,176.62
7077,26.34,176.59
7078,26.32,176.59
7079,26.3,176.63
7080,26.29,176.68
7081,26.3,176.72
7082,26.31,176.75
7083,26.32,176.76
7084,26.33,176.78
7085,26.34,176.8
7086,26.34,176.8
7087,26.35,176.8
7088,26.35,176.79
7089,26.33,176.77
7090,26.31,176.76
7091,26.31,176.77
7092,26.3,176.79
7093,26.3,176.81
7094,26.31,176.82
7095,26.32,176.84
7096,26.32,176.85
7097,26.32,176.86
7098,26.32,176.87
7099,26.32,176.87
7100,26.32,176.86
7101,26.3,176.84
7102,26.3,176.87
7103,26.32,176.91
7104,26.33,176.93
7105,26.33,176.93
7106,26.32,176.93
7107,26.33,176.95
7108,26.35,176.98
7109,26.35,176.98
7110,26.36,176.99
7111,26.36,176.99
7112,26.36,176.99
7113,26.37,177.02
7114,26.38,177.04
7115,26.36,177.03
7116,26.35,177.04
7117,26.34,177.09
7118,26.35,177.13
7119,26.37,177.14
7120,26.38,177.15
7121,26.39,177.16
7122,26.41,177.16
7123,26.41,177.16
7124,26.4,177.13
7125,26.37,177.11
7126,26.37,177.12
7127,26.37,177.16
7128,26.38,177.21
7129,26.38,177.24
7130,26.38,177.26
7131,26.38,177.3
7132,26.37,177.3
7133,26.35,177.28
7134,26.35,177.29
7135,26.36,177.31
7136,26.36,177.33
7137,26.38,177.35
7138,26.38,177.36
7139,26.37,177.37
7140,26.38,177.4
7141,26.4,177.42
7142,26.41,177.42
7143,26.42,177.4
7144,26.42,177.39
7145,26.42,177.38
7146,26.43,177.39
7147,26.43,177.42
7148,26.42,177.45
7149,26.42,177.46
7150,26.41,177.45
7151,26.39,177.45
7152,26.39,177.47
7153,26.4,177.52
7154,26.41,177.56
7155,26.42,177.57
7156,26.42,177.59
7157,26.43,177.61
7158,26.44,177.63
7159,26.45,177.63
7160,26.45,177.62
7161,26.46,177.62
7162,26.45,177.61
7163,26.44,177.6
7164,26.43,177.6
7165,26.43,177.61
7166,26.43,177.65
7167,26.43,177.66
7168,26.43,177.66
7169,26.43,177.68
7170,26.44,177.7
7171,26.44,177.73
7172,26.45,177.75
7173,26.46,177.76
7174,26.46,177.76
7175,26.45,177.76
7176,26.45,177.77
7177,26.45,177.79
7178,26.45,177.81
7179,26.44,177.82
7180,26.44,177.83
7181,26.43,177.84
7182,26.43,177.86
7183,26.44,177.89
7184,26.44,177.91
7185,26.45,177.93
7186,26.45,177.94
7187,26.46,177.96
7188,26.46,177.96
7189,26.46,177.96
7190,26.46,177.98
7191,26.45,177.99
7192,26.44,177.99
7193,26.44,178.01
7194,26.43,178.01
7195,26.42,178.01
7196,26.41,178.01
7197,26.4,178
7198,26.39,177.99
7199,26.38,177.97
7200,26.37,177.97
7201,26.35,177.98
7202,26.34,177.99
7203,26.34,178.03
7204,26.35,178.06
7205,26.35,178.08
7206,26.34,178.09
7207,26.34,178.13
7208,26.34,178.15
7209,26.34,178.16
7210,26.35,178.15
7211,26.36,178.15
7212,26.37,178.17
7213,26.38,178.19
7214,26.39,178.21
7215,26.4,178.23
7216,26.4,178.24
7217,26.4,178.25
7218,26.41,178.26
7219,26.41,178.27
7220,26.41,178.25
7221,26.42,178.24
7222,26.41,178.24
7223,26.41,178.25
7224,26.41,178.26
7225,26.41,178.27
7226,26.41,178.28
7227,26.41,178.29
7228,26.4,178.29
7229,26.39,178.27
7230,26.37,178.26
7231,26.37,178.26
7232,26.37,178.26
7233,26.38,178.26
7234,26.4,178.28
7235,26.43,178.3
7236,26.45,178.32
7237,26.47,178.34
7238,26.48,178.36
7239,26.5,178.37
7240,26.5,178.36
7241,26.49,178.33
7242,26.46,178.3
7243,26.43,178.3
7244,26.42,178.33
7245,26.42,178.36
7246,26.42,178.38
7247,26.42,178.39
7248,26.42,178.4
7249,26.42,178.42
7250,26.42,178.42
7251,26.4,178.41
7252,26.39,178.41
7253,26.4,178.44
7254,26.41,178.45
7255,26.4,178.44
7256,26.4,178.43
7257,26.41,178.42
7258,26.43,178.42
7259,26.43,178.42
7260,26.42,178.42
7261,26.43,178.44
7262,26.45,178.45
7263,26.45,178.43
7264,26.45,178.43
7265,26.45,178.47
7266,26.46,178.51
7267,26.46,178.5
7268,26.44,178.48
7269,26.43,178.48
7270,26.45,178.51
7271,26.46,178.52
7272,26.47,178.51
7273,26.48,178.5
7274,26.49,178.49
7275,26.49,178.5
7276,26.5,178.52
7277,26.52,178.52
7278,26.52,178.5
7279,26.51,178.47
7280,26.53,178.47
7281,26.55,178.48
7282,26.58,178.49
7283,26.6,178.51
7284,26.63,178.53
7285,26.64,178.54
7286,26.65,178.53
7287,26.67,178.52
7288,26.69,178.52
7289,26.7,178.52
7290,26.7,178.52
7291,26.7,178.52
7292,26.7,178.5
7293,26.69,178.49
7294,26.66,178.45
7295,26.62,178.4
7296,26.59,178.4
7297,26.57,178.38
7298,26.56,178.36
7299,26.54,178.36
7300,26.54,178.37
7301,26.53,178.37
7302,26.54,178.36
7303,26.55,178.37
7304,26.56,178.38
7305,26.56,178.39
7306,26.56,178.39
7307,26.56,178.39
7308,26.57,178.4
7309,26.57,178.41
7310,26.57,178.4
7311,26.56,178.4
7312,26.56,178.41
7313,26.55,178.41
7314,26.55,178.4
7315,26.54,178.41
7316,26.54,178.42
7317,26.52,178.42
7318,26.51,178.41
7319,26.51,178.41
7320,26.51,178.4
7321,26.48,178.39
7322,26.44,178.38
7323,26.4,178.39
7324,26.38,178.41
7325,26.38,178.43
7326,26.37,178.42
7327,26.38,178.42
7328,26.38,178.41
7329,26.37,178.4
7330,26.37,178.38
7331,26.36,178.37
7332,26.36,178.37
7333,26.36,178.37
7334,26.34,178.36
7335,26.33,178.35
7336,26.32,178.35
7337,26.3,178.34
7338,26.29,178.34
7339,26.28,178.34
7340,26.27,178.32
7341,26.26,178.32
7342,26.25,178.32
7343,26.26,178.33
7344,26.26,178.3
7345,26.25,178.29
7346,26.24,178.29
7347,26.25,178.27
7348,26.26,178.27
7349,26.26,178.26
7350,26.26,178.24
7351,26.26,178.21
7352,26.26,178.2
7353,26.26,178.22
7354,26.27,178.23
7355,26.27,178.23
7356,26.28,178.22
7357,26.27,178.22
7358,26.25,178.22
7359,26.25,178.23
7360,26.25,178.23
7361,26.26,178.2
7362,26.27,178.18
7363,26.27,178.17
7364,26.26,178.16
7365,26.23,178.14
7366,26.19,178.13
7367,26.17,178.12
7368,26.18,178.1
7369,26.19,178.1
7370,26.2,178.08
7371,26.21,178.05
7372,26.21,178.04
7373,26.23,178.03
7374,26.25,178.03
7375,26.25,178.02
7376,26.24,178.01
7377,26.24,178
7378,26.26,178.02
7379,26.27,178.02
7380,26.27,178
7381,26.27,177.99
7382,26.28,177.99
7383,26.28,178
7384,26.27,177.98
7385,26.28,177.95
7386,26.28,177.95
7387,26.28,177.95
7388,26.28,177.94
7389,26.28,177.93
7390,26.28,177.91
7391,26.28,177.91
7392,26.28,177.91
7393,26.29,177.91
7394,26.28,177.92
7395,26.28,177.94
7396,26.27,177.94
7397,26.27,177.94
7398,26.26,177.95
7399,26.25,177.96
7400,26.25,177.96
7401,26.25,177.95
7402,26.24,177.93
7403,26.24,177.92
7404,26.23,177.92
7405,26.22,177.92
7406,26.19,177.9
7407,26.18,177.9
7408,26.17,177.89
7409,26.15,177.86
7410,26.15,177.85
7411,26.15,177.85
7412,26.13,177.85
7413,26.11,177.85
7414,26.09,177.85
7415,26.08,177.86
7416,26.07,177.85
7417,26.07,177.83
7418,26.08,177.82
7419,26.07,177.83
7420,26.07,177.83
7421,26.08,177.79
7422,26.09,177.77
7423,26.09,177.78
7424,26.09,177.78
7425,26.07,177.8
7426,26.06,177.81
7427,26.07,177.81
7428,26.07,177.8
7429,26.06,177.79
7430,26.07,177.77
7431,26.07,177.75
7432,26.07,177.75
7433,26.07,177.75
7434,26.07,177.74
7435,26.07,177.75
7436,26.07,177.76
7437,26.07,177.78
7438,26.08,177.79
7439,26.07,177.79
7440,26.06,177.79
7441,26.05,177.78
7442,26.05,177.77
7443,26.05,177.75
7444,26.05,177.72
7445,26.05,177.69
7446,26.06,177.68
7447,26.06,177.67
7448,26.06,177.66
7449,26.06,177.66
7450,26.05,177.65
7451,26.05,177.64
7452,26.04,177.63
7453,26.02,177.63
7454,25.99,177.64
7455,25.97,177.65
7456,25.96,177.64
7457,25.96,177.61
7458,25.95,177.59
7459,25.95,177.61
7460,25.95,177.62
7461,25.93,177.61
7462,25.9,177.6
7463,25.88,177.59
7464,25.87,177.58
7465,25.87,177.57
7466,25.86,177.56
7467,25.86,177.56
7468,25.86,177.55
7469,25.84,177.54
7470,25.81,177.53
7471,25.81,177.52
7472,25.82,177.5
7473,25.81,177.49
7474,25.81,177.48
7475,25.81,177.47
7476,25.82,177.46
7477,25.83,177.43
7478,25.84,177.39
7479,25.85,177.36
7480,25.86,177.34
7481,25.87,177.32
7482,25.88,177.31
7483,25.88,177.3
7484,25.88,177.28
7485,25.87,177.27
7486,25.85,177.27
7487,25.82,177.3
7488,25.8,177.33
7489,25.78,177.33
7490,25.75,177.33
7491,25.71,177.32
7492,25.67,177.31
7493,25.65,177.3
7494,25.64,177.28
7495,25.63,177.26
7496,25.63,177.25
7497,25.64,177.23
7498,25.65,177.2
7499,25.65,177.19
7500,25.65,177.18
7501,25.65,177.16
7502,25.65,177.16
7503,25.65,177.15
7504,25.65,177.14
7505,25.65,177.12
7506,25.66,177.11
7507,25.66,177.1
7508,25.67,177.09
7509,25.68,177.08
7510,25.69,177.06
7511,25.7,177.06
7512,25.7,177.06
7513,25.7,177.05
7514,25.7,177.04
7515,25.7,177.03
7516,25.69,177.02
7517,25.68,177.02
7518,25.66,177.02
7519,25.64,177.02
7520,25.62,177.02
7521,25.61,177.01
7522,25.6,177
7523,25.59,176.99
7524,25.58,177
7525,25.58,176.99
7526,25.56,177
7527,25.55,176.99
7528,25.54,176.97
7529,25.54,176.96
7530,25.54,176.96
7531,25.52,176.95
7532,25.51,176.95
7533,25.5,176.95
7534,25.5,176.95
7535,25.5,176.94
7536,25.5,176.93
7537,25.51,176.92
7538,25.5,176.92
7539,25.5,176.92
7540,25.5,176.91
7541,25.49,176.91
7542,25.49,176.91
7543,25.49,176.9
7544,25.48,176.89
7545,25.47,176.88
7546,25.47,176.85
7547,25.47,176.84
7548,25.46,176.83
7549,25.46,176.83
7550,25.46,176.81
7551,25.46,176.8
7552,25.46,176.79
7553,25.46,176.8
7554,25.46,176.78
7555,25.47,176.76
7556,25.47,176.74
7557,25.47,176.73
7558,25.48,176.72
7559,25.48,176.72
7560,25.48,176.71
7561,25.48,176.69
7562,25.48,176.68
7563,25.47,176.67
7564,25.45,176.67
7565,25.43,176.67
7566,25.43,176.67
7567,25.43,176.66
7568,25.44,176.64
7569,25.45,176.61
7570,25.47,176.59
7571,25.47,176.57
7572,25.47,176.56
7573,25.46,176.55
7574,25.45,176.55
7575,25.44,176.55
7576,25.42,176.55
7577,25.41,176.55
7578,25.39,176.55
7579,25.38,176.55
7580,25.37,176.56
7581,25.34,176.57
7582,25.32,176.56
7583,25.3,176.53
7584,25.3,176.51
7585,25.29,176.52
7586,25.27,176.52
7587,25.26,176.52
7588,25.25,176.53
7589,25.24,176.53
7590,25.24,176.52
7591,25.25,176.51
7592,25.25,176.5
7593,25.26,176.51
7594,25.27,176.5
7595,25.27,176.48
7596,25.27,176.46
7597,25.27,176.45
7598,25.27,176.44
7599,25.28,176.43
7600,25.28,176.42
7601,25.28,176.42
7602,25.28,176.41
7603,25.28,176.4
7604,25.27,176.39
7605,25.24,176.39
7606,25.22,176.38
7607,25.2,176.37
7608,25.19,176.36
7609,25.19,176.34
7610,25.19,176.33
7611,25.18,176.33
7612,25.17,176.33
7613,25.17,176.33
7614,25.16,176.34
7615,25.15,176.33
7616,25.14,176.33
7617,25.14,176.32
7618,25.14,176.31
7619,25.13,176.3
7620,25.12,176.3
7621,25.12,176.3
7622,25.13,176.3
7623,25.12,176.3
7624,25.12,176.3
7625,25.12,176.29
7626,25.11,176.27
7627,25.11,176.25
7628,25.1,176.24
7629,25.09,176.24
7630,25.09,176.22
7631,25.09,176.22
7632,25.09,176.21
7633,25.09,176.2
7634,25.08,176.19
7635,25.07,176.2
7636,25.04,176.21
7637,25.02,176.21
7638,25.02,176.2
7639,25.02,176.17
7640,25.02,176.14
7641,25.03,176.12
7642,25.04,176.11
7643,25.04,176.1
7644,25.03,176.09
7645,25.02,176.09
7646,25,176.09
7647,24.98,176.09
7648,24.96,176.08
7649,24.96,176.08
7650,24.95,176.06
7651,24.95,176.03
7652,24.97,175.99
7653,24.97,175.95
7654,24.95,175.96
7655,24.95,175.98
7656,24.96,175.97
7657,24.95,175.98
7658,24.94,175.98
7659,24.94,175.99
7660,24.94,175.98
7661,24.93,175.98
7662,24.93,175.99
7663,24.93,176
7664,24.93,175.99
7665,24.93,175.97
7666,24.93,175.96
7667,24.93,175.95
7668,24.93,175.93
7669,24.94,175.9
7670,24.94,175.9
7671,24.93,175.89
7672,24.93,175.89
7673,24.93,175.89
7674,24.93,175.89
7675,24.94,175.89
7676,24.94,175.89
7677,24.94,175.88
7678,24.94,175.88
7679,24.93,175.88
7680,24.92,175.87
7681,24.92,175.87
7682,24.91,175.85
7683,24.91,175.85
7684,24.91,175.84
7685,24.9,175.83
7686,24.9,175.82
7687,24.9,175.81
7688,24.89,175.8
7689,24.89,175.79
7690,24.88,175.79
7691,24.87,175.8
7692,24.84,175.81
7693,24.81,175.81
7694,24.78,175.81
7695,24.75,175.81
7696,24.72,175.8
7697,24.71,175.79
7698,24.71,175.78
7699,24.72,175.78
7700,24.72,175.77
7701,24.74,175.75
7702,24.74,175.74
7703,24.75,175.74
7704,24.75,175.73
7705,24.76,175.73
7706,24.76,175.71
7707,24.77,175.7
7708,24.78,175.7
7709,24.79,175.7
7710,24.79,175.71
7711,24.79,175.72
7712,24.79,175.72
7713,24.79,175.71
7714,24.79,175.69
7715,24.79,175.68
7716,24.79,175.67
7717,24.79,175.67
7718,24.79,175.67
7719,24.78,175.66
7720,24.76,175.65
7721,24.74,175.62
7722,24.72,175.6
7723,24.71,175.59
7724,24.71,175.58
7725,24.71,175.57
7726,24.7,175.55
7727,24.7,175.54
7728,24.7,175.53
7729,24.7,175.54
7730,24.69,175.53
7731,24.67,175.52
7732,24.66,175.51
7733,24.66,175.49
7734,24.66,175.47
7735,24.66,175.46
7736,24.65,175.46
7737,24.65,175.45
7738,24.66,175.44
7739,24.66,175.44
7740,24.66,175.44
7741,24.66,175.44
7742,24.67,175.42
7743,24.67,175.42
7744,24.66,175.42
7745,24.65,175.42
7746,24.65,175.41
7747,24.65,175.4
7748,24.65,175.4
7749,24.64,175.41
7750,24.63,175.4
7751,24.63,175.4
7752,24.62,175.41
7753,24.61,175.41
7754,24.61,175.39
7755,24.6,175.39
7756,24.6,175.39
7757,24.6,175.4
7758,24.59,175.4
7759,24.59,175.39
7760,24.59,175.38
7761,24.58,175.37
7762,24.57,175.38
7763,24.55,175.37
7764,24.52,175.37
7765,24.49,175.36
7766,24.49,175.34
7767,24.48,175.33
7768,24.48,175.32
7769,24.48,175.31
7770,24.46,175.32
7771,24.45,175.32
7772,24.44,175.31
7773,24.44,175.31
7774,24.43,175.3
7775,24.42,175.27
7776,24.43,175.26
7777,24.43,175.24
7778,24.44,175.21
7779,24.44,175.19
7780,24.45,175.19
7781,24.47,175.19
7782,24.47,175.19
7783,24.48,175.18
7784,24.48,175.2
7785,24.47,175.21
7786,24.45,175.2
7787,24.44,175.19
7788,24.44,175.17
7789,24.43,175.15
7790,24.44,175.15
7791,24.44,175.14
7792,24.43,175.13
7793,24.42,175.14
7794,24.41,175.14
7795,24.38,175.14
7796,24.37,175.13
7797,24.37,175.12
7798,24.37,175.1
7799,24.36,175.1
7800,24.36,175.1
7801,24.36,175.06
7802,24.35,175.05
7803,24.34,175.05
7804,24.34,175.05
7805,24.35,175.05
7806,24.37,175.05
7807,24.39,175.06
7808,24.39,175.04
7809,24.38,175.02
7810,24.35,175.02
7811,24.32,175.03
7812,24.29,175.02
7813,24.26,175.01
7814,24.17,175.01
7815,24.06,174.99
7816,23.91,174.94
7817,23.8,174.9
7818,23.78,174.88
7819,23.78,174.87
7820,23.78,174.86
7821,23.76,174.85
7822,23.77,174.85
7823,23.78,174.83
7824,23.8,174.8
7825,23.8,174.79
7826,23.79,174.77
7827,23.77,174.75
7828,23.77,174.72
7829,23.77,174.7
7830,23.77,174.67
7831,23.74,174.67
7832,23.73,174.65
7833,23.72,174.62
7834,23.69,174.61
